Instance;num-models;num-parts;mean-demand;rsd-demand;mean-file-bytes;rsd-file-bytes;mean-MCV;rsd-MCV;mean-v-value;rsd-v-value;mean-connectivity-score;rsd-connectivity-score;mean-SR;rsd-SR;mean-MCVSR;rsd-MCVSR;mean-vol-MBB;rsd-vol-MBB;mean-num-facets;rsd-num-facets;mean-surface-area;rsd-surface-area;mean-volume;rsd-volume;vol-container;surface-container;mean-rel-vol-MBB;rsd-rel-vol-MBB;mean-rel-volume;rsd-rel-volume;mean-rel-surface-area;rsd-rel-surface-area;perc-parts-MCV-00-02;perc-parts-vvalue-00-02;perc-parts-SR-00-02;perc-parts-rel-vol-00-02;perc-parts-rel-vol-MBB-00-02;perc-parts-MCV-02-04;perc-parts-vvalue-02-04;perc-parts-SR-02-04;perc-parts-rel-vol-02-04;perc-parts-rel-vol-MBB-02-04;perc-parts-MCV-04-06;perc-parts-vvalue-04-06;perc-parts-SR-04-06;perc-parts-rel-vol-04-06;perc-parts-rel-vol-MBB-04-06;perc-parts-MCV-06-08;perc-parts-vvalue-06-08;perc-parts-SR-06-08;perc-parts-rel-vol-06-08;perc-parts-rel-vol-MBB-06-08;perc-parts-MCV-08-10;perc-parts-vvalue-08-10;perc-parts-SR-08-10;perc-parts-rel-vol-08-10;perc-parts-rel-vol-MBB-08-10;perc-parts-rel-vol-greater10;perc-parts-rel-vol-MBB-greater10
3DIPP-Instance-00058;28;63;2.25;0.577;689587.175;1.107;0.548;0.474;0.131;0.363;321.419;5.452;0.296;0.757;0.199;1.053;712811.556;1.394;13790.063;1.107;32489.341;1.036;104947.885;1.172;18750000;425000;0.031;1.485;0.006;1.274;0.076;1.036;0.048;0.968;0.429;1;1;0.429;0.032;0.27;0;0;0.063;0;0.19;0;0;0.19;0;0.079;0;0;0.27;0;0.032;0;0;0;0
3DIPP-Instance-00059;13;64;4.923;0.303;686217.594;1.762;0.51;0.599;0.113;0.69;8.843;1.314;0.296;0.554;0.188;1.006;835393.387;1.559;13722.672;1.763;34314.647;1.037;141894.412;1.369;16500000;397000;0.038;1.436;0.006;1.731;0.086;1.037;0.219;0.75;0.391;1;1;0.109;0.25;0.328;0;0;0.344;0;0.203;0;0;0.109;0;0.078;0;0;0.219;0;0;0;0;0;0
3DIPP-Instance-00060;52;65;1.25;0.38;325506.308;1.513;0.426;0.644;0.102;0.545;311.698;5.538;0.293;0.712;0.158;1.169;860290.489;1.235;6508.446;1.513;35007.361;0.866;138953.253;1.309;2578125;113750;0.263;1.198;0.054;1.309;0.308;0.866;0.169;0.985;0.415;0.954;0.631;0.446;0.015;0.277;0.046;0.138;0.169;0;0.2;0;0.062;0.077;0;0.092;0;0.077;0.138;0;0.015;0;0.077;0;0.015
3DIPP-Instance-00061;20;66;3.3;0.599;505593.091;1.201;0.375;0.597;0.126;0.407;2.883;0.309;0.205;0.684;0.081;0.809;955481.458;1.315;10110.182;1.201;43331.138;1.001;114012.135;1.215;2578125;113750;0.31;1.261;0.044;1.232;0.381;1.001;0.182;0.955;0.576;0.97;0.591;0.53;0.045;0.288;0.03;0.167;0.091;0;0.136;0;0;0.197;0;0;0;0.182;0;0;0;0;0;0;0.061
3DIPP-Instance-00062;56;67;1.196;0.332;445329.522;1.667;0.443;0.515;0.117;0.447;153.027;7.921;0.315;0.585;0.16;0.94;830240.652;1.299;8904.91;1.667;35416.814;0.847;141773.799;1.063;2578125;113750;0.236;1.262;0.055;1.082;0.311;0.847;0.119;0.94;0.313;0.97;0.672;0.403;0.06;0.403;0.03;0.134;0.313;0;0.164;0;0.075;0.03;0;0.119;0;0.06;0.134;0;0;0;0.015;0;0.045
3DIPP-Instance-00063;55;68;1.236;0.344;578346.5;1.302;0.453;0.556;0.116;0.563;444.865;4.614;0.291;0.682;0.166;1.104;733081.338;1.025;11565.25;1.303;39916.829;0.969;163036.076;1.133;6758775;222990;0.092;1.071;0.024;1.164;0.179;0.969;0.191;0.912;0.397;1;0.838;0.265;0.088;0.353;0;0.162;0.338;0;0.147;0;0;0.088;0;0.103;0;0;0.118;0;0;0;0;0;0
3DIPP-Instance-00064;44;69;1.568;0.479;732726.754;1.634;0.463;0.576;0.117;0.544;583.109;4.006;0.281;0.663;0.158;1.157;766560.907;1.177;14652.855;1.634;39926.817;1.128;105551.362;0.853;12852000;331320;0.046;1.162;0.007;1.101;0.121;1.128;0.116;0.942;0.391;1;0.986;0.464;0.058;0.362;0;0.014;0.13;0;0.174;0;0;0.13;0;0.058;0;0;0.159;0;0.014;0;0;0;0
3DIPP-Instance-00065;32;70;2.188;0.504;574022.571;1.556;0.404;0.509;0.118;0.445;3.578;0.536;0.31;0.804;0.156;1.121;643943.135;1.614;11478.771;1.557;27016.966;0.897;79100.953;1.085;4440625;162750;0.101;1.473;0.018;1.091;0.166;0.897;0.086;0.957;0.5;1;0.829;0.5;0.043;0.157;0;0.086;0.286;0;0.1;0;0.086;0.057;0;0.2;0;0;0.071;0;0.043;0;0;0;0
3DIPP-Instance-00066;70;71;1.014;0.117;591316.394;1.834;0.518;0.56;0.116;0.558;594.641;3.582;0.283;0.714;0.183;1.079;673330.673;1.537;11824.648;1.834;26661.588;0.957;126253.525;1.685;18750000;425000;0.028;1.325;0.006;1.864;0.063;0.957;0.141;0.93;0.408;1;1;0.31;0.07;0.338;0;0;0.211;0;0.169;0;0;0.113;0;0.07;0;0;0.225;0;0.014;0;0;0;0
3DIPP-Instance-00067;57;72;1.263;0.458;487305.528;1.536;0.433;0.609;0.11;0.558;489.329;4.225;0.279;0.698;0.152;1.183;761924.975;1.458;9744.431;1.536;34877.153;1.08;117967.989;1.371;12852000;331320;0.047;1.497;0.008;1.519;0.105;1.08;0.167;0.903;0.486;1;0.958;0.403;0.097;0.264;0;0.042;0.208;0;0.208;0;0;0.111;0;0.028;0;0;0.111;0;0.014;0;0;0;0
3DIPP-Instance-00068;29;73;2.517;0.548;447776.178;1.54;0.542;0.557;0.108;0.582;278.383;4.084;0.335;0.636;0.222;1.015;1000469.191;1.162;15084.466;3.5;37414.019;0.79;199040.33;1.15;16500000;397000;0.05;1.329;0.011;1.241;0.094;0.789;0.096;0.973;0.178;1;0.932;0.26;0.027;0.507;0;0.068;0.301;0;0.26;0;0;0;0;0;0;0;0.342;0;0.055;0;0;0;0
3DIPP-Instance-00069;60;74;1.233;0.374;258530.622;1.754;0.462;0.512;0.122;0.438;138.977;8.305;0.337;0.634;0.187;1.031;733723.189;1.434;5168.932;1.754;34421.528;0.825;141644.774;1.058;16500000;397000;0.035;1.326;0.008;1.145;0.087;0.825;0.081;0.932;0.311;1;1;0.419;0.068;0.324;0;0;0.284;0;0.203;0;0;0.081;0;0.149;0;0;0.135;0;0.014;0;0;0;0
3DIPP-Instance-00070;70;75;1.071;0.288;399145.333;1.902;0.449;0.528;0.118;0.464;136.973;8.371;0.298;0.666;0.158;1.007;829769.406;1.489;7981.227;1.903;34833.726;0.941;149180.356;1.577;12852000;331320;0.048;1.336;0.011;1.647;0.105;0.941;0.093;0.907;0.413;1;0.973;0.427;0.093;0.32;0;0.027;0.267;0;0.187;0;0;0.12;0;0.067;0;0;0.093;0;0.013;0;0;0;0
3DIPP-Instance-00071;52;76;1.462;0.39;461101.763;1.712;0.545;0.535;0.108;0.527;541.735;3.788;0.344;0.737;0.239;1.048;749149.839;1.277;9220.355;1.713;30761.163;0.921;143164.149;1.608;12852000;331320;0.044;1.25;0.011;1.624;0.093;0.921;0.118;0.961;0.395;1;0.974;0.289;0.039;0.25;0;0.026;0.211;0;0.158;0;0;0.118;0;0.158;0;0;0.263;0;0.039;0;0;0;0
3DIPP-Instance-00072;25;77;3.08;0.468;496232.065;1.231;0.561;0.457;0.134;0.449;264.303;6.015;0.321;0.745;0.231;1.073;791217.689;0.978;9921.662;1.231;32264.975;0.739;117191.22;0.73;6758775;222990;0.096;0.958;0.017;0.776;0.145;0.739;0.052;0.818;0.429;1;0.857;0.338;0.182;0.26;0;0.143;0.169;0;0.182;0;0;0.299;0;0.091;0;0;0.143;0;0.039;0;0;0;0
3DIPP-Instance-00073;70;78;1.114;0.286;366906.808;1.601;0.454;0.525;0.114;0.522;196.122;6.377;0.314;0.67;0.178;1.094;916730.336;1.337;13074.09;3.892;38106.817;0.826;159521.649;1.003;4440625;162750;0.149;1.097;0.035;0.977;0.234;0.825;0.077;0.91;0.423;1;0.769;0.423;0.09;0.295;0;0.154;0.308;0;0.179;0;0.038;0.077;0;0.051;0;0.038;0.115;0;0.051;0;0;0;0
3DIPP-Instance-00074;65;79;1.215;0.368;400843.494;1.446;0.449;0.563;0.116;0.494;414.947;4.638;0.28;0.64;0.151;1.107;656784.809;1.143;8015.19;1.447;38000.422;0.997;147971.37;1.511;6758775;222990;0.087;1.1;0.021;1.577;0.17;0.997;0.139;0.924;0.392;0.987;0.848;0.392;0.076;0.405;0.013;0.152;0.253;0;0.139;0;0;0.089;0;0.051;0;0;0.127;0;0.013;0;0;0;0
3DIPP-Instance-00075;31;80;2.581;0.47;438501.5;1.612;0.489;0.587;0.124;0.609;878.508;3.215;0.324;0.642;0.203;1.013;714286.066;1.564;8768.35;1.612;33416.587;1.18;123347.08;1.359;18750000;425000;0.029;1.497;0.006;1.483;0.079;1.18;0.2;0.725;0.375;1;1;0.2;0.275;0.175;0;0;0.338;0;0.325;0;0;0.05;0;0.125;0;0;0.213;0;0;0;0;0;0
3DIPP-Instance-00076;48;81;1.688;0.501;507796.086;1.69;0.455;0.598;0.111;0.471;96.181;6.38;0.262;0.852;0.162;1.351;1017779.654;1.255;15679.37;3.268;34387.959;0.836;110285.613;1.099;16500000;397000;0.04;1.083;0.006;1.409;0.087;0.835;0.148;0.963;0.568;1;1;0.358;0.037;0.272;0;0;0.247;0;0.037;0;0;0.062;0;0.074;0;0;0.185;0;0.049;0;0;0;0
3DIPP-Instance-00077;49;82;1.673;0.474;338486.439;1.648;0.498;0.528;0.118;0.553;308.393;3.877;0.336;0.644;0.21;1.093;798969.851;1.277;6768.049;1.649;34182.827;0.834;139514.423;1.185;6758775;222990;0.085;1.077;0.02;1.273;0.153;0.834;0.073;0.866;0.329;1;0.902;0.378;0.134;0.341;0;0.098;0.293;0;0.207;0;0;0.061;0;0.085;0;0;0.195;0;0.037;0;0;0;0
3DIPP-Instance-00078;7;83;11.857;0.37;227622.554;2.313;0.556;0.382;0.133;0.367;4.349;0.384;0.369;0.6;0.221;0.812;788686.866;1.185;4550.771;2.314;33021.397;0.39;142565.864;0.641;18750000;425000;0.029;0.623;0.006;0.792;0.078;0.39;0.072;1;0.205;1;1;0.229;0;0.47;0;0;0.422;0;0;0;0;0.133;0;0.325;0;0;0.145;0;0;0;0;0;0
3DIPP-Instance-00079;9;84;9.333;0.35;337195.905;1.389;0.338;0.652;0.111;0.518;2.953;0.255;0.201;0.547;0.082;0.969;1057446.019;1.253;6742.238;1.39;32633.859;0.743;90947.637;1.001;4440625;162750;0.169;1.088;0.019;1.087;0.201;0.743;0.345;0.845;0.583;1;0.667;0.405;0.155;0.369;0;0.06;0.048;0;0.048;0;0.274;0.202;0;0;0;0;0;0;0;0;0;0;0
3DIPP-Instance-00080;45;85;1.889;0.476;535099.635;1.173;0.367;0.664;0.099;0.607;179.727;6.323;0.218;0.828;0.105;1.584;1132892.321;1.132;15965.435;3.052;43206.469;0.931;151514.342;1.387;12852000;331320;0.075;1.155;0.012;1.423;0.13;0.93;0.282;0.953;0.506;1;0.941;0.388;0.047;0.412;0;0.059;0.188;0;0.012;0;0;0.071;0;0.059;0;0;0.071;0;0.012;0;0;0;0
3DIPP-Instance-00081;71;86;1.211;0.337;454345.628;1.709;0.489;0.55;0.113;0.49;468.779;4.186;0.273;0.698;0.161;1.087;943157.785;1.298;9085.233;1.709;35673.784;0.817;137882.384;1.016;6758775;222990;0.104;1.051;0.02;1.026;0.16;0.817;0.047;0.93;0.442;1;0.837;0.5;0.07;0.326;0;0.151;0.163;0;0.14;0;0.012;0.081;0;0.081;0;0;0.209;0;0.012;0;0;0;0
3DIPP-Instance-00082;82;87;1.061;0.226;461511.586;1.798;0.436;0.548;0.115;0.502;204.603;5.919;0.294;0.654;0.15;0.99;818409.046;1.187;9228.552;1.798;39318.267;0.901;137021.524;1.036;2578125;113750;0.256;1.225;0.053;1.058;0.346;0.901;0.138;0.931;0.379;0.977;0.609;0.391;0.069;0.356;0.023;0.172;0.253;0;0.161;0;0.103;0.126;0;0.103;0;0.046;0.092;0;0;0;0.034;0;0.034
3DIPP-Instance-00083;40;88;2.2;0.422;479901.057;2.167;0.477;0.553;0.105;0.542;571.929;4.046;0.314;0.786;0.186;1.326;701790.707;1.304;9595.205;2.168;28251.873;0.832;97437.768;0.999;18750000;425000;0.028;1.182;0.005;1.222;0.066;0.832;0.148;0.943;0.477;1;1;0.341;0.057;0.273;0;0;0.216;0;0.102;0;0;0.193;0;0.114;0;0;0.102;0;0.034;0;0;0;0
3DIPP-Instance-00084;82;89;1.085;0.257;502847.483;1.851;0.482;0.57;0.108;0.559;312.996;5.052;0.308;0.689;0.181;1.082;595773.064;1.332;10055.27;1.851;25577.544;0.969;101483.877;1.285;6758775;222990;0.068;1.256;0.014;1.435;0.115;0.969;0.135;0.944;0.371;1;0.921;0.348;0.056;0.337;0;0.079;0.27;0;0.169;0;0;0.045;0;0.101;0;0;0.202;0;0.022;0;0;0;0
3DIPP-Instance-00085;33;90;2.727;0.445;538584.556;1.332;0.535;0.525;0.122;0.625;115.489;9.072;0.317;0.742;0.217;1.152;598669.988;1.236;10944.278;1.317;30285.541;1.017;130805.068;1.315;12852000;331320;0.045;1.276;0.01;1.476;0.091;1.02;0.156;0.833;0.422;1;1;0.3;0.167;0.322;0;0;0.133;0;0.156;0;0;0.211;0;0.033;0;0;0.2;0;0.067;0;0;0;0
3DIPP-Instance-00086;37;91;2.459;0.514;635822.462;1.662;0.461;0.5;0.112;0.485;4.394;0.677;0.28;0.655;0.157;1.134;1007313.776;1.033;12714.769;1.662;43223.496;0.803;203920.42;1.084;18750000;425000;0.047;1.077;0.011;1.186;0.102;0.803;0.143;0.967;0.319;1;1;0.308;0.033;0.516;0;0;0.33;0;0.088;0;0;0.154;0;0.077;0;0;0.066;0;0;0;0;0;0
3DIPP-Instance-00087;21;92;4.381;0.529;641910.63;1.524;0.409;0.544;0.118;0.448;3.851;0.856;0.28;0.8;0.15;1.433;660181.3;1.283;12836.533;1.525;30743.23;1.041;139368.057;1.247;6758775;222990;0.088;1.301;0.02;1.3;0.138;1.041;0.196;0.913;0.5;1;0.87;0.391;0.087;0.315;0;0.098;0.272;0;0.043;0;0.033;0.043;0;0.12;0;0;0.098;0;0.022;0;0;0;0
3DIPP-Instance-00088;37;93;2.514;0.43;692938.301;1.51;0.39;0.58;0.107;0.509;218.423;6.639;0.305;0.783;0.156;1.37;870410.65;1.411;13857.086;1.51;37684.838;0.811;135879.881;1.183;18750000;425000;0.036;1.41;0.007;1.351;0.089;0.811;0.161;0.925;0.387;1;0.968;0.473;0.075;0.344;0;0.032;0.226;0;0.151;0;0;0.054;0;0.065;0;0;0.086;0;0.054;0;0;0;0
3DIPP-Instance-00089;37;94;2.541;0.425;549642.511;1.495;0.42;0.58;0.108;0.406;145.272;4.627;0.251;0.673;0.135;1.13;1092490.662;1.291;10991.17;1.496;42653.811;0.919;162064.357;1.155;4440625;162750;0.194;1.121;0.036;1.169;0.262;0.919;0.191;0.979;0.404;1;0.702;0.447;0.021;0.351;0;0.149;0.117;0;0.191;0;0.064;0.17;0;0.053;0;0.085;0.074;0;0;0;0;0;0
3DIPP-Instance-00090;20;95;4.75;0.289;676289.263;1.567;0.387;0.43;0.119;0.418;3.551;0.513;0.227;0.682;0.101;1.025;859722.593;1.2;13524.105;1.567;45006.664;0.932;115651.721;1.024;2578125;113750;0.273;1.116;0.044;1.044;0.396;0.932;0.084;0.884;0.537;1;0.589;0.442;0.116;0.305;0;0.116;0.379;0;0.126;0;0.053;0.095;0;0.032;0;0.158;0;0;0;0;0.084;0;0
3DIPP-Instance-00091;46;96;2.087;0.498;477455.875;1.782;0.486;0.553;0.113;0.469;111.823;9.076;0.297;0.672;0.165;1.05;622886.162;1.059;9547.438;1.782;35863.343;0.807;153659.94;1.602;12852000;331320;0.043;1.039;0.012;1.677;0.108;0.807;0.063;0.938;0.292;1;1;0.469;0.063;0.479;0;0;0.177;0;0.115;0;0;0.094;0;0.094;0;0;0.198;0;0.021;0;0;0;0
3DIPP-Instance-00092;24;97;4.042;0.394;288728.701;1.219;0.489;0.634;0.097;0.772;708.195;3.165;0.348;0.762;0.224;1.279;719576.895;1.381;5770.144;1.22;36549.93;0.877;115395.12;0.955;16500000;397000;0.036;1.287;0.007;1.082;0.092;0.877;0.186;0.856;0.464;1;1;0.371;0.144;0.165;0;0;0.134;0;0.155;0;0;0.103;0;0.134;0;0;0.206;0;0.082;0;0;0;0
3DIPP-Instance-00093;78;98;1.256;0.391;532906.449;1.606;0.454;0.521;0.126;0.444;207.86;6.8;0.271;0.813;0.153;1.232;781509.932;1.228;10709.796;1.599;37080.69;0.844;145600.409;1.452;6758775;222990;0.093;1.111;0.02;1.505;0.166;0.845;0.122;0.918;0.5;0.99;0.847;0.429;0.082;0.265;0.01;0.143;0.184;0;0.122;0;0.01;0.184;0;0.082;0;0;0.082;0;0.031;0;0;0;0
3DIPP-Instance-00094;91;99;1.088;0.324;500669.354;1.855;0.486;0.533;0.118;0.505;559.306;3.787;0.292;0.745;0.172;1.181;837001.867;1.297;10011.707;1.855;32811.181;0.859;144449.369;1.276;16500000;397000;0.041;1.354;0.008;1.435;0.083;0.859;0.081;0.929;0.364;1;0.97;0.424;0.071;0.434;0;0.03;0.222;0;0.081;0;0;0.121;0;0.071;0;0;0.152;0;0.051;0;0;0;0
3DIPP-Instance-00095;46;100;2.174;0.443;423348;2.087;0.483;0.528;0.117;0.448;404.239;4.845;0.314;0.774;0.186;1.119;809569.488;1.154;8465.28;2.087;32288.444;0.727;135341.977;1.156;18750000;425000;0.032;1.129;0.008;1.122;0.076;0.727;0.12;0.91;0.39;1;1;0.35;0.09;0.29;0;0;0.19;0;0.14;0;0;0.2;0;0.15;0;0;0.14;0;0.03;0;0;0;0
3DIPP-Instance-00096;67;101;1.507;0.435;402439.446;1.513;0.524;0.515;0.123;0.435;333.925;5.16;0.354;0.655;0.233;0.954;524062.163;1.528;8047.109;1.513;27396.888;1.083;151735.317;1.554;4440625;162750;0.104;1.538;0.034;1.572;0.168;1.083;0.089;0.941;0.347;0.99;0.851;0.356;0.059;0.248;0.01;0.069;0.178;0;0.257;0;0.04;0.188;0;0.119;0;0.04;0.188;0;0.03;0;0;0;0
3DIPP-Instance-00097;23;102;4.435;0.357;541365.863;1.287;0.479;0.497;0.136;0.427;102.69;9.59;0.243;0.563;0.136;0.972;857303.323;1.08;10825.637;1.287;29972.198;0.847;120241.924;1.206;58516780;906192;0.01;1.205;0.001;2.739;0.033;0.847;0.049;0.853;0.392;1;1;0.48;0.147;0.51;0;0;0.216;0;0.088;0;0;0.108;0;0.01;0;0;0.147;0;0;0;0;0;0
3DIPP-Instance-00098;91;103;1.132;0.326;516548.078;1.555;0.452;0.54;0.117;0.531;230.799;6.122;0.302;0.705;0.167;1.123;507787.276;1.412;10380.039;1.549;26346.374;0.998;93577.612;1.261;6758775;222990;0.057;1.304;0.013;1.401;0.118;0.999;0.136;0.893;0.408;1;0.942;0.359;0.107;0.301;0;0.058;0.252;0;0.165;0;0;0.165;0;0.117;0;0;0.087;0;0.01;0;0;0;0
3DIPP-Instance-00099;44;104;2.364;0.585;374701.308;1.53;0.436;0.497;0.125;0.471;387.871;4.956;0.272;0.688;0.143;1.085;779000.437;1.552;7492.346;1.53;30985.603;1.052;112789.734;1.229;6758775;222990;0.077;1.328;0.016;1.317;0.139;1.052;0.106;0.933;0.442;1;0.913;0.385;0.067;0.356;0;0.058;0.375;0;0.106;0;0.029;0.058;0;0.096;0;0;0.077;0;0;0;0;0;0
3DIPP-Instance-00100;47;105;2.234;0.454;505710.667;1.68;0.509;0.487;0.106;0.417;195.747;6.979;0.349;0.583;0.212;0.926;592061.505;1.469;10112.533;1.681;27492.44;0.943;96713.402;1.169;6758775;222990;0.077;1.443;0.014;1.287;0.123;0.943;0;0.971;0.295;1;0.895;0.457;0.029;0.267;0;0.076;0.219;0;0.314;0;0.029;0.143;0;0.124;0;0;0.181;0;0;0;0;0;0
3DIPP-Instance-00101;71;106;1.493;0.434;421310.415;1.611;0.487;0.482;0.119;0.448;7.102;3.962;0.322;0.64;0.181;0.979;722379.915;1.17;8424.528;1.611;30268.886;0.716;136448.846;1.255;16500000;397000;0.03;1.121;0.008;1.324;0.076;0.716;0.066;0.915;0.358;1;1;0.425;0.085;0.311;0;0;0.226;0;0.198;0;0;0.16;0;0.132;0;0;0.123;0;0;0;0;0;0
3DIPP-Instance-00102;61;107;1.754;0.408;460120.449;1.665;0.479;0.465;0.125;0.479;284.024;5.288;0.334;0.632;0.19;0.929;679525.751;1.199;9200.729;1.665;32931.554;0.738;145081.997;1.062;16500000;397000;0.033;1.057;0.008;1.208;0.083;0.738;0.084;0.879;0.346;1;1;0.355;0.121;0.336;0;0;0.318;0;0.14;0;0;0.14;0;0.178;0;0;0.103;0;0;0;0;0;0
3DIPP-Instance-00103;39;108;2.769;0.501;631362.241;1.775;0.421;0.625;0.099;0.495;96.709;6.964;0.279;0.907;0.17;1.523;818696.983;1.264;12625.565;1.775;32745.985;0.932;98558.118;1.166;2578125;113750;0.233;1.21;0.038;1.189;0.288;0.932;0.167;0.981;0.574;0.981;0.593;0.528;0.019;0.213;0.019;0.204;0.083;0;0.102;0;0.065;0.056;0;0.056;0;0.111;0.167;0;0.056;0;0;0;0.028
3DIPP-Instance-00104;35;109;3.114;0.446;565048.679;1.624;0.449;0.555;0.119;0.449;3.798;0.383;0.368;0.688;0.214;1.037;855216.119;1.425;11299.294;1.624;32771.964;0.777;169477.724;1.821;2578125;113750;0.215;1.303;0.065;1.857;0.288;0.777;0.174;0.927;0.303;0.936;0.734;0.312;0.073;0.358;0.028;0.092;0.239;0;0.119;0;0.009;0.128;0;0.147;0.037;0.128;0.147;0;0.073;0;0.009;0;0.028
3DIPP-Instance-00105;94;110;1.17;0.321;450069.909;1.708;0.488;0.543;0.11;0.509;307.535;5.376;0.309;0.679;0.189;1.088;791313.022;1.442;8999.718;1.708;35347.958;1.048;139898.757;1.203;18750000;425000;0.032;1.259;0.007;1.272;0.083;1.048;0.109;0.945;0.336;1;0.991;0.382;0.055;0.373;0;0.009;0.227;0;0.173;0;0;0.118;0;0.1;0;0;0.164;0;0.018;0;0;0;0
3DIPP-Instance-00106;92;111;1.207;0.377;507558.18;1.738;0.439;0.563;0.116;0.49;229.001;6.136;0.292;0.73;0.158;1.221;857350.667;1.235;10148.883;1.738;35665.433;0.848;138767.215;1.289;18750000;425000;0.034;1.216;0.007;1.448;0.084;0.848;0.144;0.919;0.405;1;1;0.378;0.081;0.342;0;0;0.234;0;0.153;0;0;0.144;0;0.081;0;0;0.099;0;0.018;0;0;0;0
3DIPP-Instance-00107;23;112;4.87;0.37;737469.714;1.777;0.452;0.562;0.126;0.463;4.337;0.975;0.265;0.617;0.153;1.043;776786.135;1.163;14747.714;1.777;36658.387;0.895;162784.387;1.304;2578125;113750;0.254;1.125;0.063;1.331;0.322;0.895;0.188;0.884;0.438;0.938;0.563;0.188;0.116;0.366;0.063;0.196;0.411;0;0.152;0;0.107;0.089;0;0.045;0;0.071;0.125;0;0;0;0.063;0;0
3DIPP-Instance-00108;85;113;1.329;0.406;577728.504;1.601;0.462;0.508;0.121;0.469;225.064;6.189;0.322;0.707;0.181;1.139;745986.908;1.326;15513.381;2.888;35364.803;0.91;156063.136;1.539;12852000;331320;0.046;1.142;0.012;1.586;0.107;0.91;0.124;0.929;0.381;1;0.982;0.381;0.071;0.319;0;0.018;0.257;0;0.186;0;0;0.133;0;0.08;0;0;0.106;0;0.035;0;0;0;0
3DIPP-Instance-00109;4;114;28.5;0.214;327980.491;1.629;0.532;0.426;0.101;0.137;5.145;0.403;0.221;1.07;0.101;1.353;1342246.97;0.854;6557.93;1.629;58057.443;0.469;86817.952;0.575;18750000;425000;0.058;0.788;0.004;1.152;0.137;0.469;0;1;0.579;1;1;0.237;0;0.237;0;0;0.246;0;0;0;0;0.518;0;0.184;0;0;0;0;0;0;0;0;0
3DIPP-Instance-00110;25;115;4.6;0.426;621652.33;1.741;0.369;0.591;0.106;0.505;3.388;0.455;0.218;0.941;0.111;1.587;889504.264;1.396;20214.591;3.008;40841.878;1.06;106773.841;1.256;4440625;162750;0.176;1.378;0.024;1.289;0.251;1.059;0.339;1;0.617;1;0.791;0.304;0;0.278;0;0.035;0.261;0;0;0;0.13;0.043;0;0.087;0;0;0.052;0;0.017;0;0.043;0;0
3DIPP-Instance-00111;79;116;1.468;0.506;463286.836;1.617;0.457;0.598;0.122;0.475;262.354;6.048;0.299;0.785;0.18;1.183;1005918.774;1.269;13122.121;3.291;42800.362;0.933;156780.745;0.966;12852000;331320;0.063;1.133;0.012;1.01;0.129;0.932;0.164;0.931;0.422;1;0.931;0.388;0.069;0.267;0;0.069;0.216;0;0.164;0;0;0.052;0;0.095;0;0;0.181;0;0.052;0;0;0;0
3DIPP-Instance-00112;24;117;4.875;0.352;406902.803;2.022;0.418;0.419;0.132;0.284;3.281;0.413;0.352;0.528;0.162;0.877;939028.414;1.26;8136.376;2.023;45015.854;0.8;211913.626;0.955;12852000;331320;0.06;1.17;0.016;1.019;0.136;0.8;0.068;0.983;0.179;1;0.949;0.547;0.017;0.479;0;0.051;0.265;0;0.214;0;0;0.077;0;0.128;0;0;0.043;0;0;0;0;0;0
3DIPP-Instance-00113;24;118;4.917;0.402;182376.373;1.807;0.519;0.527;0.097;0.647;893.691;2.878;0.401;0.607;0.229;0.982;546394.247;1.254;3645.847;1.808;27397.222;0.655;119835.341;0.963;4440625;162750;0.091;0.978;0.027;0.948;0.168;0.655;0.042;0.932;0.22;1;0.881;0.441;0.068;0.339;0;0.119;0.254;0;0.246;0;0;0.025;0;0.102;0;0;0.237;0;0.093;0;0;0;0
3DIPP-Instance-00114;36;119;3.306;0.389;358267.193;1.342;0.453;0.451;0.129;0.334;3.775;0.602;0.342;0.59;0.176;0.864;630700.309;1.415;7163.664;1.342;31421.618;0.849;131143.916;1.137;18750000;425000;0.026;1.262;0.007;1.373;0.074;0.849;0.034;0.983;0.336;1;1;0.454;0.017;0.269;0;0;0.269;0;0.286;0;0;0.193;0;0.109;0;0;0.05;0;0;0;0;0;0
3DIPP-Instance-00115;81;120;1.481;0.51;276921.083;1.793;0.403;0.576;0.114;0.487;52.078;7.235;0.284;0.729;0.151;1.325;979325.211;1.47;5536.742;1.794;38706.267;0.92;147564.889;1.233;4440625;162750;0.169;1.278;0.033;1.229;0.238;0.92;0.142;0.925;0.408;1;0.717;0.483;0.075;0.375;0;0.183;0.233;0;0.125;0;0.033;0.042;0;0.067;0;0.042;0.1;0;0.025;0;0.025;0;0
3DIPP-Instance-00116;66;121;1.833;0.508;464482.347;1.766;0.509;0.58;0.103;0.579;335.027;5.334;0.332;0.733;0.22;1.171;851581.956;1.292;9287.967;1.766;32583.734;0.944;138164.647;1.037;58516780;906192;0.01;1.2;0.001;2.392;0.036;0.944;0.074;0.934;0.388;1;1;0.479;0.066;0.281;0;0;0.107;0;0.182;0;0;0.099;0;0.124;0;0;0.24;0;0.025;0;0;0;0
